series_name,base_number,base_name,type,start_timestamp,series_value
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,20-06-2015,9
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,21-06-2015,9
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,22-06-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,23-06-2015,9
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,24-06-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,25-06-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,26-06-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,27-06-2015,7
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,28-06-2015,7
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,29-06-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,30-06-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,01-07-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,02-07-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,03-07-2015,9
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,04-07-2015,9
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,05-07-2015,7
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,06-07-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,07-07-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,08-07-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,09-07-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,10-07-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,11-07-2015,8
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,12-07-2015,5
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,13-07-2015,6
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,14-07-2015,8
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,15-07-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,16-07-2015,7
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,17-07-2015,8
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,18-07-2015,5
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,19-07-2015,9
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,20-07-2015,9
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,21-07-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,22-07-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,23-07-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,24-07-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,25-07-2015,7
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,26-07-2015,5
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,27-07-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,28-07-2015,10
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,29-07-2015,12
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,30-07-2015,11
T236,B00281,"VEE CEE LIMOUSINE SERVICE, INC",vehicles,31-07-2015,11
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,01-04-2015,11
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,02-04-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,03-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,04-04-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,05-04-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,06-04-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,07-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,08-04-2015,11
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,09-04-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,10-04-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,11-04-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,12-04-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,13-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,14-04-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,15-04-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,16-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,17-04-2015,11
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,18-04-2015,11
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,19-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,20-04-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,21-04-2015,11
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,22-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,23-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,24-04-2015,11
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,25-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,26-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,27-04-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,28-04-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,29-04-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,30-04-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,01-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,02-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,03-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,04-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,05-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,06-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,07-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,08-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,09-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,10-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,11-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,12-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,13-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,14-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,15-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,16-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,17-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,18-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,19-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,20-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,21-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,22-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,23-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,24-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,25-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,26-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,27-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,28-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,29-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,30-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,31-05-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,01-06-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,02-06-2015,11
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,03-06-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,04-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,05-06-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,06-06-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,07-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,08-06-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,09-06-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,10-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,11-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,12-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,13-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,14-06-2015,6
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,15-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,16-06-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,17-06-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,18-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,19-06-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,20-06-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,21-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,22-06-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,23-06-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,24-06-2015,10
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,25-06-2015,9
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,26-06-2015,19
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,27-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,28-06-2015,7
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,29-06-2015,8
T237,B00475,RIDGE TRANSPORTATION CORP.,vehicles,30-06-2015,9
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,01-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,02-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,03-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,04-04-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,05-04-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,06-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,07-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,08-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,09-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,10-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,11-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,12-04-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,13-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,14-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,15-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,16-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,17-04-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,18-04-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,19-04-2015,3
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,20-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,21-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,22-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,23-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,24-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,25-04-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,26-04-2015,3
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,27-04-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,28-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,29-04-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,30-04-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,01-05-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,02-05-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,03-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,04-05-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,05-05-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,06-05-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,07-05-2015,7
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,08-05-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,09-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,10-05-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,11-05-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,12-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,13-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,14-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,15-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,16-05-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,17-05-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,18-05-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,19-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,20-05-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,21-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,22-05-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,23-05-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,24-05-2015,3
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,25-05-2015,3
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,26-05-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,27-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,28-05-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,29-05-2015,3
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,30-05-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,31-05-2015,3
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,01-06-2015,3
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,02-06-2015,3
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,03-06-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,04-06-2015,5
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,05-06-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,06-06-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,07-06-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,08-06-2015,6
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,09-06-2015,4
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,10-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,11-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,12-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,13-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,14-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,15-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,16-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,17-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,18-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,19-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,20-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,21-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,22-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,23-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,24-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,25-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,26-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,27-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,28-06-2015,1
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,29-06-2015,2
T238,B00619,LINCOLN LIMO SVCE INC,vehicles,30-06-2015,1
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,01-04-2015,242
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,02-04-2015,241
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,03-04-2015,181
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,04-04-2015,81
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,05-04-2015,69
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,06-04-2015,213
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,07-04-2015,238
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,08-04-2015,234
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,09-04-2015,240
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,10-04-2015,205
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,11-04-2015,114
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,12-04-2015,100
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,13-04-2015,230
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,14-04-2015,244
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,15-04-2015,245
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,16-04-2015,249
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,17-04-2015,214
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,18-04-2015,117
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,19-04-2015,112
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,20-04-2015,229
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,21-04-2015,249
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,22-04-2015,242
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,23-04-2015,248
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,24-04-2015,225
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,25-04-2015,111
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,26-04-2015,93
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,27-04-2015,234
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,28-04-2015,240
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,29-04-2015,237
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,30-04-2015,246
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,01-05-2015,213
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,02-05-2015,101
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,03-05-2015,94
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,04-05-2015,224
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,05-05-2015,232
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,06-05-2015,234
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,07-05-2015,232
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,08-05-2015,209
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,09-05-2015,93
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,10-05-2015,85
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,11-05-2015,219
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,12-05-2015,234
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,13-05-2015,229
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,14-05-2015,235
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,15-05-2015,212
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,16-05-2015,103
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,17-05-2015,107
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,18-05-2015,225
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,19-05-2015,239
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,20-05-2015,244
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,21-05-2015,242
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,22-05-2015,182
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,23-05-2015,71
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,24-05-2015,45
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,25-05-2015,68
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,26-05-2015,223
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,27-05-2015,236
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,28-05-2015,243
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,29-05-2015,203
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,30-05-2015,95
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,31-05-2015,90
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,01-06-2015,200
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,02-06-2015,219
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,03-06-2015,218
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,04-06-2015,218
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,05-06-2015,187
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,06-06-2015,96
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,07-06-2015,86
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,08-06-2015,204
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,09-06-2015,217
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,10-06-2015,215
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,11-06-2015,215
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,12-06-2015,192
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,13-06-2015,90
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,14-06-2015,76
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,15-06-2015,195
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,16-06-2015,210
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,17-06-2015,215
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,18-06-2015,211
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,19-06-2015,173
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,20-06-2015,95
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,21-06-2015,79
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,22-06-2015,195
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,23-06-2015,207
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,24-06-2015,204
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,25-06-2015,214
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,26-06-2015,176
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,27-06-2015,89
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,28-06-2015,83
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,29-06-2015,194
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,30-06-2015,202
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,01-07-2015,224
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,02-07-2015,191
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,03-07-2015,86
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,04-07-2015,52
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,05-07-2015,68
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,06-07-2015,203
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,07-07-2015,218
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,08-07-2015,217
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,09-07-2015,218
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,10-07-2015,181
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,11-07-2015,92
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,12-07-2015,103
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,13-07-2015,199
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,14-07-2015,207
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,15-07-2015,220
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,16-07-2015,221
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,17-07-2015,167
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,18-07-2015,92
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,19-07-2015,80
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,20-07-2015,205
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,21-07-2015,215
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,22-07-2015,223
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,23-07-2015,227
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,24-07-2015,190
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,25-07-2015,101
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,26-07-2015,85
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,27-07-2015,206
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,28-07-2015,215
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,29-07-2015,222
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,30-07-2015,225
T239,B00789,VITAL TRANSPORTATION INC.,vehicles,31-07-2015,185
T240,b00941,PERSONAL TOUCH C/S,vehicles,01-04-2015,1
T240,b00941,PERSONAL TOUCH C/S,vehicles,02-04-2015,1
T240,b00941,PERSONAL TOUCH C/S,vehicles,03-04-2015,1
T240,b00941,PERSONAL TOUCH C/S,vehicles,04-04-2015,1
T240,b00941,PERSONAL TOUCH C/S,vehicles,05-04-2015,1
T240,b00941,PERSONAL TOUCH C/S,vehicles,06-04-2015,1
T240,b00941,PERSONAL TOUCH C/S,vehicles,07-04-2015,1
T240,b00941,PERSONAL TOUCH C/S,vehicles,08-04-2015,1
T240,b00941,PERSONAL TOUCH C/S,vehicles,09-04-2015,1
